f, RPR, RBV, F_last, Recl_last
109879,0.842656,0.866003,0.110803,256003
109879,0.842656,0.866003,0.110803,256003
109879,0.842656,0.866003,0.110803,256003
109877,0.842656,0.865998,0.110803,256001
109857,0.842654,0.865949,0.110804,255988
109657,0.842642,0.865462,0.110814,255850
107675,0.842516,0.860604,0.110916,254472
89539,0.84121,0.813573,0.111933,241100
58936.1,0.818829,0.726146,0.140329,161699
38236.8,0.784026,1.03554,0.236817,111865
30351.9,0.795493,0.935816,0.203911,124394
121966,0.781385,0.986835,0.335355,140512
24192.5,0.793718,0.943649,0.225748,127529
21844.1,0.789607,0.888321,0.255407,156838
19803,0.787085,0.832152,0.265501,205323
21538,0.786418,0.753226,0.262842,273373
19069.6,0.786923,0.802526,0.264548,227428
18275.2,0.784307,0.777397,0.254181,248744
17328,0.783319,0.775559,0.237682,264627
16746.4,0.791298,0.742533,0.218598,268019
15812.3,0.793857,0.762797,0.210631,268872
15225.7,0.806936,0.836779,0.198646,294804
14632.9,0.822543,0.845737,0.185794,311107
13986.2,0.831652,0.919441,0.167289,326875
13114.6,0.839328,0.976539,0.140501,353625
12622.6,0.859458,1.12202,0.114655,429491
12091.4,0.877408,1.3344,0.104405,494263
12006.4,0.879387,1.35632,0.0880028,479906
11875.8,0.881993,1.37429,0.0858602,479700
11705.7,0.888049,1.51203,0.0838322,501938
11438.6,0.893,1.59083,0.0796169,519067
11060.4,0.903475,1.80218,0.0721373,502674
10778.9,0.916613,2.14303,0.0623815,454847
10635.6,0.926641,2.44328,0.0567885,408762
10408.3,0.930362,2.60099,0.0537361,384189
10103.8,0.939534,2.97136,0.0513795,345279
9813.9,0.944315,3.32372,0.0490246,290997
9455.61,0.949345,3.71053,0.0474698,264131
9049.76,0.951027,3.92227,0.0447154,252775
8606.56,0.953205,4.08248,0.0423256,273596
8415.47,0.95621,4.39877,0.0385365,315448
8367.08,0.957266,4.44743,0.0375104,320942
8322.71,0.958033,4.506,0.037571,318591
8268.31,0.959288,4.5766,0.0374604,320245
8199.91,0.9597,4.69398,0.0372394,317409
8204.4,0.959875,4.64622,0.0365583,356780
8165.14,0.959818,4.66909,0.0368992,336398
8116.83,0.959995,4.67881,0.0360664,356706
8071.09,0.960381,4.77592,0.0350296,370481
8057.29,0.961675,4.90437,0.0332288,366687
8034.65,0.962403,5.01732,0.0326474,354955
7996.12,0.963133,5.12882,0.0321366,341175
7939.84,0.963641,5.20381,0.031956,337477
7874.67,0.96404,5.304,0.0318732,346807
7864.22,0.964045,5.1824,0.0316838,408897
7849.52,0.964118,5.20142,0.0314129,416850
7844.91,0.964462,5.22259,0.0310864,434120
7839.82,0.964973,5.30316,0.0307673,428519
7839.09,0.965535,5.43352,0.0302839,423565
7837.7,0.965584,5.44243,0.0301894,426214
7835.44,0.965621,5.44773,0.0300405,435915
7832.47,0.965559,5.44594,0.029886,454971
7831.57,0.96553,5.44268,0.029657,470001
7830.2,0.96548,5.44035,0.0296922,471519
7828.38,0.965351,5.41807,0.0297553,474401
7827.08,0.965149,5.38149,0.0298704,470583
7825.43,0.965046,5.37026,0.0300978,459247
7823.99,0.964875,5.34223,0.0303428,443414
7822.3,0.964279,5.24669,0.0309011,437121
7821.52,0.963533,5.11872,0.0317812,431462
7820.77,0.963215,5.07329,0.0321664,427494
7819.61,0.963007,5.03687,0.0323972,423182
7818.17,0.963144,5.05922,0.0323281,414819
7817.22,0.963405,5.09803,0.0319689,413121
7817.47,0.963256,5.07575,0.0321738,414092
7816.6,0.963561,5.1193,0.0318586,419082
7815.52,0.963789,5.15347,0.0315693,429731
7813.62,0.963887,5.16418,0.0314419,437350
7810.3,0.964035,5.1939,0.0313132,440550
7804.4,0.964351,5.24725,0.0310337,437393
7794.09,0.964391,5.25266,0.0307975,451654
7776.72,0.964582,5.30203,0.0307947,439077
7744.28,0.964515,5.2823,0.030797,443236
7683.66,0.963421,5.0906,0.0319835,430380
7564.65,0.962596,4.96123,0.0325901,439837
6598.95,0.95296,3.83004,0.0393959,545569
184765,0.959175,6.68775,0.0313007,336974
7179.11,0.956858,4.39585,0.0361352,456405
6363.89,0.955381,4.08354,0.0376486,496970
6524.08,0.980123,10.5134,0.0139769,1.57923e+06
6254.2,0.969378,6.25825,0.023774,835605
6049.87,0.968689,6.05355,0.0241147,952172
5690.44,0.964762,5.26513,0.0267519,1.11e+06
5215.06,0.953975,3.82476,0.0328566,1.71102e+06
7730.57,0.93092,2.40267,0.0443544,3.09467e+06
5237.99,0.953613,3.78977,0.0330515,1.73159e+06
5212.92,0.953893,3.81683,0.0329005,1.71564e+06
5208.65,0.95386,3.81346,0.0329152,1.71354e+06
5168.78,0.953524,3.77996,0.0330633,1.69263e+06
5089.47,0.951106,3.56879,0.0347566,1.54549e+06
5099.28,0.945979,3.19418,0.0382918,1.30291e+06
5044.52,0.948514,3.36832,0.0365482,1.41438e+06
4968.15,0.946145,3.19653,0.0376307,1.46998e+06
4854.1,0.942135,2.92797,0.039921,1.36636e+06
4869.7,0.94,2.79976,0.0392683,1.41312e+06
4784.2,0.941083,2.85535,0.0395701,1.39166e+06
4700.75,0.940738,2.81162,0.0384831,1.48373e+06
4596.67,0.937204,2.59253,0.0387378,1.66274e+06
4519.51,0.932242,2.33501,0.040306,1.70893e+06
4442.41,0.922475,1.9917,0.0444468,1.75966e+06
4394.24,0.912019,1.72726,0.0498039,1.64519e+06
4342.84,0.916563,1.83554,0.0476315,1.65442e+06
4298.19,0.920582,1.94043,0.0446019,1.76717e+06
4275.77,0.91914,1.90339,0.0451819,1.76685e+06
4240.29,0.917916,1.87029,0.0458368,1.71423e+06
4189.56,0.912822,1.74974,0.0482031,1.68279e+06
4148.23,0.904449,1.57618,0.0518532,1.59996e+06
4130.17,0.901118,1.52462,0.0542679,1.52868e+06
4105.82,0.902209,1.54085,0.0537057,1.54343e+06
4073.86,0.902358,1.54476,0.0529643,1.55841e+06
4040.45,0.899318,1.49379,0.0535081,1.59352e+06
4014.28,0.896568,1.45239,0.0546421,1.55161e+06
3978.03,0.890635,1.36561,0.0580326,1.43819e+06
3943.51,0.88179,1.24644,0.0615648,1.48218e+06
3918.86,0.8794,1.21844,0.0627281,1.38454e+06
3892.73,0.875384,1.17588,0.0640135,1.32976e+06
3868.14,0.870447,1.11884,0.0662281,1.33357e+06
3847.72,0.864381,1.05786,0.0685975,1.33514e+06
3847.46,0.849723,0.932869,0.0763548,1.20366e+06
3836.05,0.856749,0.989517,0.0726182,1.26351e+06
3819.74,0.852576,0.954635,0.0748084,1.24348e+06
3798.13,0.840961,0.86971,0.0814964,1.14466e+06
3778.64,0.82507,0.769441,0.0911954,1.02214e+06
3757.29,0.814545,0.711763,0.095967,1.00645e+06
3737.75,0.81641,0.716609,0.0942495,1.03139e+06
3711.04,0.818037,0.719514,0.0916866,1.06916e+06
3709.69,0.829753,0.778794,0.0838524,1.16673e+06
3697.66,0.824011,0.748818,0.0876353,1.11747e+06
3684.15,0.825784,0.756976,0.0844973,1.20164e+06
3673.83,0.834074,0.80203,0.0787838,1.27726e+06
3662.18,0.837803,0.827126,0.0750178,1.33463e+06
3652.13,0.839114,0.836551,0.0722243,1.40832e+06
3642.73,0.845957,0.885966,0.0653523,1.60228e+06
3634.57,0.845638,0.884328,0.0634244,1.67342e+06
3622.31,0.841817,0.858709,0.0632165,1.70974e+06
3604.55,0.833092,0.80526,0.0636918,1.72441e+06
3586,0.818633,0.728833,0.0666625,1.66605e+06
3576.81,0.810004,0.687843,0.0672543,1.6903e+06
3568.07,0.81023,0.688335,0.0681568,1.655e+06
3557.29,0.805888,0.672087,0.0702843,1.59e+06
3546.09,0.799413,0.646062,0.0727324,1.55215e+06
3536.69,0.79618,0.629934,0.0747907,1.51787e+06
3527.7,0.798917,0.63915,0.0751368,1.50777e+06
3518.31,0.800176,0.641077,0.0763897,1.46835e+06
3512.7,0.80491,0.656982,0.0760761,1.46123e+06
3510.09,0.804122,0.65266,0.0772296,1.4431e+06
3506.35,0.798049,0.627499,0.0811755,1.36975e+06
3502.28,0.793746,0.610351,0.0838868,1.32511e+06
3499.82,0.790377,0.598606,0.0862006,1.28805e+06
3496.52,0.791273,0.604636,0.0860488,1.28387e+06
3492.92,0.796735,0.628845,0.0828768,1.32822e+06
3490.82,0.800642,0.647484,0.0804047,1.36964e+06
3488.57,0.804426,0.666773,0.0787888,1.39009e+06
3486.51,0.80581,0.671958,0.0774661,1.41497e+06
