f, RPR, RBV, F_last, Recl_last
780.614,0.889407,1.024,0.054233,1.56498e+06
775.054,0.888675,1.01925,0.0533128,1.60711e+06
768.802,0.88579,0.984468,0.0525354,1.69734e+06
763.406,0.884771,0.976487,0.050547,1.84014e+06
756.396,0.882666,0.954382,0.0506466,1.83688e+06
751.698,0.880168,0.933678,0.0488184,1.97759e+06
747.351,0.879856,0.928387,0.0493589,1.96678e+06
744.216,0.8775,0.904156,0.0504016,1.91741e+06
744.491,0.875948,0.894927,0.0502942,1.89409e+06
742.647,0.87674,0.899528,0.050349,1.90595e+06
740.224,0.874352,0.878748,0.0508352,1.90513e+06
737.427,0.870274,0.844572,0.0519558,1.89608e+06
734.394,0.867752,0.824105,0.0528218,1.87799e+06
730.231,0.86367,0.791995,0.0549522,1.8172e+06
724.558,0.858276,0.753185,0.0588548,1.68412e+06
722.9,0.850533,0.703435,0.0636526,1.5611e+06
721.642,0.853364,0.720815,0.0618792,1.60435e+06
718.712,0.851831,0.710317,0.0641369,1.51863e+06
715.436,0.84507,0.672323,0.068724,1.41786e+06
713.701,0.841886,0.654825,0.0718325,1.35339e+06
712.246,0.84173,0.652121,0.0729496,1.31882e+06
710.444,0.838601,0.636768,0.0773166,1.21514e+06
708.594,0.840502,0.645962,0.0787202,1.17227e+06
706.908,0.840907,0.649181,0.0808025,1.12223e+06
704.507,0.844106,0.670033,0.0826809,1.06004e+06
702.463,0.851176,0.715347,0.0813425,1.03531e+06
700.783,0.858223,0.762814,0.0771623,1.07303e+06
699.594,0.862742,0.795031,0.0744812,1.09271e+06
699.4,0.867731,0.83368,0.0724626,1.10534e+06
699.069,0.867096,0.828,0.0725464,1.10834e+06
698.586,0.865711,0.816343,0.0730844,1.10723e+06
698.074,0.863965,0.801858,0.073513,1.11126e+06
697.534,0.862143,0.787446,0.0740802,1.11286e+06
696.638,0.858543,0.761212,0.0755714,1.10711e+06
695.507,0.853961,0.731142,0.0775103,1.09979e+06
695.027,0.852815,0.724111,0.0780379,1.09774e+06
694.51,0.855699,0.742778,0.0767535,1.10563e+06
694.189,0.857646,0.755655,0.0758507,1.1135e+06
693.943,0.859875,0.770336,0.0746858,1.12575e+06
693.706,0.861208,0.778856,0.0738071,1.13873e+06
693.453,0.86059,0.774059,0.0739412,1.14105e+06
693.048,0.85922,0.763863,0.0739414,1.15203e+06
692.47,0.856302,0.743498,0.0745679,1.15931e+06
692.046,0.854745,0.733087,0.0741625,1.18196e+06
691.833,0.853424,0.725218,0.0745527,1.18069e+06
691.611,0.855298,0.737201,0.0737138,1.18919e+06
691.478,0.857384,0.751381,0.0729003,1.1957e+06
691.359,0.859356,0.76507,0.0721817,1.20038e+06
691.184,0.86123,0.778777,0.071614,1.20138e+06
690.911,0.862197,0.785939,0.0713201,1.2013e+06
690.513,0.862159,0.7858,0.0715775,1.19247e+06
690.224,0.86042,0.773518,0.0725176,1.17744e+06
690.088,0.858501,0.760137,0.073519,1.16395e+06
689.986,0.857482,0.753341,0.0739029,1.16105e+06
689.846,0.856351,0.745665,0.0741216,1.1648e+06
689.642,0.855046,0.736777,0.0739878,1.1806e+06
689.475,0.85394,0.729463,0.0735909,1.20222e+06
689.377,0.853739,0.72812,0.0731913,1.21562e+06
689.308,0.853657,0.727799,0.0731666,1.21686e+06
689.253,0.853595,0.727642,0.0733714,1.21145e+06
689.171,0.853082,0.724995,0.07414,1.19374e+06
689.058,0.852232,0.720488,0.0754361,1.16453e+06
688.954,0.851209,0.714883,0.0768847,1.13376e+06
688.902,0.851022,0.713835,0.077309,1.12334e+06
688.876,0.851121,0.714315,0.0772515,1.12368e+06
688.844,0.851667,0.717418,0.0768073,1.13067e+06
688.797,0.852676,0.723371,0.0760596,1.14231e+06
688.742,0.853749,0.729938,0.0753255,1.15361e+06
688.697,0.854634,0.735701,0.074912,1.15779e+06
688.648,0.854544,0.735479,0.075089,1.15346e+06
688.572,0.853899,0.731919,0.0756198,1.14396e+06
688.469,0.852579,0.72462,0.0766945,1.12474e+06
688.368,0.851185,0.716683,0.0774939,1.11417e+06
688.319,0.851018,0.71609,0.0778319,1.1064e+06
688.288,0.851389,0.718106,0.0775417,1.11117e+06
688.288,0.851389,0.718106,0.0775417,1.11117e+06
688.288,0.851389,0.718106,0.0775417,1.11117e+06
688.27,0.85137,0.718092,0.0775418,1.11118e+06
688.242,0.851363,0.718149,0.0775326,1.11105e+06
688.193,0.851357,0.718222,0.0774943,1.11026e+06
688.104,0.85134,0.71845,0.0774224,1.10895e+06
687.942,0.851328,0.718794,0.0772934,1.10699e+06
687.637,0.851278,0.719281,0.0770731,1.10447e+06
687.172,0.851247,0.719186,0.076641,1.09937e+06
687.303,0.851052,0.720149,0.0759476,1.09245e+06
686.968,0.851161,0.719591,0.0763368,1.09634e+06
686.874,0.851206,0.719549,0.0760012,1.09391e+06
686.78,0.851196,0.720614,0.0758201,1.09265e+06
686.65,0.851248,0.721169,0.0756147,1.09079e+06
686.452,0.851335,0.722289,0.0753398,1.09012e+06
686.116,0.851418,0.723544,0.0749174,1.08908e+06
685.69,0.851591,0.725435,0.0741741,1.08708e+06
686.072,0.851854,0.729862,0.0732491,1.08826e+06
685.542,0.851682,0.726954,0.0738533,1.08748e+06
685.351,0.851815,0.727935,0.0735218,1.08824e+06
685.168,0.852004,0.73021,0.0729766,1.08609e+06
684.894,0.852306,0.732329,0.0725355,1.0908e+06
684.448,0.852581,0.734381,0.0717968,1.09287e+06
684.664,0.853187,0.738602,0.0707426,1.10581e+06
684.269,0.852826,0.736077,0.0713702,1.09806e+06
684.183,0.852982,0.737743,0.0708785,1.09968e+06
684.023,0.85304,0.738117,0.0706326,1.10148e+06
683.725,0.853142,0.738637,0.070161,1.10494e+06
683.417,0.853316,0.739612,0.0692688,1.11164e+06
683.44,0.853387,0.740461,0.0682249,1.11667e+06
683.268,0.853351,0.740011,0.0687708,1.11402e+06
683.013,0.853324,0.739621,0.0682737,1.11853e+06
682.56,0.853255,0.739117,0.0674169,1.12503e+06
682.483,0.852989,0.737371,0.0658777,1.13794e+06
682.352,0.853123,0.738233,0.0666472,1.13143e+06
682.048,0.852802,0.735927,0.0658932,1.13881e+06
681.855,0.852575,0.734433,0.0654835,1.14271e+06
681.715,0.852214,0.731975,0.064943,1.14885e+06
682.228,0.851546,0.727485,0.0641178,1.15854e+06
681.679,0.852039,0.730781,0.0647254,1.15138e+06
681.566,0.851886,0.72975,0.0645008,1.15441e+06
681.381,0.851622,0.727813,0.0641103,1.15977e+06
682.71,0.85129,0.725587,0.0638196,1.15863e+06
681.363,0.851589,0.727589,0.0640812,1.15966e+06
681.332,0.851558,0.727404,0.0640666,1.15913e+06
681.144,0.851246,0.725593,0.0639207,1.1539e+06
681.196,0.850788,0.723064,0.0637381,1.14567e+06
681.043,0.851035,0.724417,0.0638368,1.15011e+06
681.678,0.850589,0.721488,0.0639308,1.14561e+06
681.03,0.85098,0.724052,0.0638485,1.14955e+06
681.005,0.850907,0.723601,0.0638691,1.14876e+06
680.84,0.85018,0.719178,0.0640754,1.14086e+06
683.096,0.8494,0.714632,0.0644644,1.12515e+06
680.826,0.850124,0.718846,0.0641035,1.13972e+06
680.8,0.850135,0.71898,0.0641576,1.13711e+06
680.83,0.850133,0.719122,0.0642513,1.13256e+06
680.792,0.850134,0.719024,0.0641874,1.13566e+06
680.778,0.849993,0.718151,0.0641987,1.13602e+06
680.765,0.849759,0.716673,0.0642738,1.13354e+06
680.762,0.849172,0.71339,0.0643717,1.13515e+06
680.756,0.84912,0.713131,0.0644197,1.13352e+06
680.746,0.848982,0.712372,0.0644648,1.13258e+06
680.731,0.849048,0.712911,0.0644776,1.13079e+06
680.707,0.849111,0.713309,0.0643787,1.13195e+06
680.664,0.849428,0.715096,0.0641593,1.13462e+06
680.609,0.850162,0.719401,0.0637206,1.14046e+06
680.511,0.851106,0.725358,0.0632874,1.14307e+06
680.373,0.852075,0.731054,0.0623196,1.15881e+06
680.125,0.852603,0.734523,0.0611089,1.18173e+06
679.711,0.853709,0.743058,0.059802,1.19222e+06
678.998,0.853193,0.741407,0.0593412,1.17439e+06
678.55,0.849456,0.719014,0.059562,1.12968e+06
678.617,0.846081,0.69965,0.0599782,1.09775e+06
678.327,0.847865,0.709805,0.0597578,1.11452e+06
678.521,0.846313,0.703883,0.0593874,1.11072e+06
678.245,0.84729,0.707573,0.0596197,1.1131e+06
678.177,0.846866,0.706514,0.0592075,1.11987e+06
678.539,0.847827,0.716261,0.0592696,1.10006e+06
678.168,0.847003,0.707865,0.0592163,1.11704e+06
678.188,0.846946,0.707611,0.0589409,1.1245e+06
678.166,0.846989,0.707803,0.0591482,1.11887e+06
678.163,0.847083,0.708476,0.059094,1.11929e+06
678.159,0.847047,0.70824,0.0590532,1.12075e+06
678.151,0.847055,0.708314,0.059025,1.1214e+06
678.141,0.847092,0.708609,0.0590418,1.11973e+06
678.126,0.846919,0.707624,0.0591097,1.11819e+06
678.105,0.84672,0.706302,0.0591914,1.11716e+06
678.093,0.847138,0.709414,0.0592166,1.11233e+06
678.068,0.847199,0.709756,0.0591408,1.11387e+06
678.02,0.847188,0.709813,0.0590915,1.1142e+06
677.823,0.847082,0.710464,0.0586008,1.11751e+06
677.354,0.846765,0.709321,0.0583975,1.11919e+06
675.813,0.846151,0.7072,0.0577209,1.1256e+06
724.321,0.841145,0.689764,0.0513908,1.19168e+06
661.934,0.84393,0.699607,0.0551772,1.15075e+06
661.81,0.844044,0.699997,0.0553137,1.14936e+06
683.765,0.840143,0.685004,0.0541435,1.13508e+06
661.714,0.843897,0.699426,0.0552709,1.14884e+06
661.569,0.843914,0.699592,0.0552195,1.14896e+06
661.301,0.843959,0.699668,0.0552411,1.1481e+06
660.822,0.844253,0.700759,0.0552228,1.14521e+06
660.043,0.844438,0.701871,0.0556118,1.13383e+06
659.19,0.846207,0.710724,0.0549734,1.11778e+06
658.899,0.845184,0.70533,0.0571924,1.07139e+06
658.572,0.845831,0.709775,0.0562366,1.0872e+06
658.383,0.84583,0.710478,0.0559678,1.07677e+06
658.191,0.846044,0.712506,0.0558676,1.07591e+06
657.895,0.84625,0.715112,0.0559437,1.06746e+06
657.47,0.846024,0.715143,0.0564815,1.03973e+06
656.997,0.846813,0.721988,0.0567334,1.00381e+06
656.88,0.848436,0.734662,0.057086,979116
656.663,0.848521,0.735418,0.0571259,976372
656.304,0.848458,0.735416,0.0570747,970814
655.936,0.848978,0.738736,0.0572648,956671
655.567,0.848764,0.736926,0.0567682,964441
655.193,0.848983,0.737709,0.0556843,984585
654.711,0.849478,0.741166,0.0543747,1.01795e+06
653.949,0.851082,0.749919,0.05241,1.05866e+06
651.703,0.854224,0.767472,0.0491199,1.13302e+06
3107.85,0.889684,1.06876,0.0261208,2.22774e+06
649.738,0.858243,0.791461,0.0454004,1.23076e+06
648.717,0.858537,0.790467,0.0446853,1.26127e+06
647.674,0.857634,0.784901,0.0461977,1.20856e+06
646.412,0.85868,0.792786,0.0460667,1.20188e+06
645.441,0.858102,0.790204,0.0464715,1.1946e+06
645.184,0.858823,0.79449,0.0468552,1.16686e+06
644.763,0.858721,0.794052,0.0468821,1.16919e+06
644.292,0.858317,0.791749,0.0470668,1.16785e+06
644.087,0.858596,0.79446,0.0472728,1.16448e+06
643.899,0.858532,0.794276,0.0473506,1.16257e+06
643.735,0.858115,0.791975,0.0478569,1.14587e+06
643.517,0.857716,0.789589,0.0481262,1.1374e+06
643.241,0.857753,0.790469,0.0484535,1.12359e+06
643.054,0.857767,0.79082,0.0487328,1.11145e+06
642.85,0.858192,0.793361,0.0480619,1.1317e+06
642.732,0.857606,0.787786,0.047186,1.16731e+06
642.592,0.857838,0.789586,0.0469782,1.17087e+06
642.453,0.857715,0.788095,0.046379,1.19131e+06
642.35,0.858111,0.790555,0.0459164,1.20392e+06
642.241,0.857572,0.78627,0.0452244,1.23227e+06
642.152,0.857344,0.784027,0.0448484,1.24716e+06
642.03,0.857696,0.786079,0.0443779,1.26338e+06
641.871,0.857626,0.785164,0.0443365,1.26381e+06
641.738,0.857661,0.784824,0.0440141,1.27779e+06
641.654,0.858211,0.788799,0.0440611,1.27505e+06
641.549,0.858616,0.792106,0.0442348,1.26446e+06
641.435,0.858452,0.790238,0.04425,1.26801e+06
641.309,0.858781,0.79246,0.0441994,1.26868e+06
641.108,0.859552,0.797657,0.043988,1.2731e+06
640.836,0.861394,0.810073,0.043145,1.29856e+06
640.636,0.863204,0.822061,0.0421214,1.33206e+06
640.448,0.863993,0.827829,0.041582,1.35149e+06
640.193,0.865032,0.835563,0.040587,1.39144e+06
639.953,0.865955,0.842822,0.0399076,1.41772e+06
639.836,0.866234,0.844754,0.0397881,1.4206e+06
639.691,0.866015,0.843365,0.0398728,1.41896e+06
639.648,0.866115,0.844476,0.0399365,1.41485e+06
639.579,0.865941,0.843062,0.0401311,1.4066e+06
639.509,0.86589,0.842574,0.0401899,1.40534e+06
639.484,0.865943,0.842946,0.0405005,1.38956e+06
639.463,0.86587,0.842081,0.0404704,1.39198e+06
639.445,0.866152,0.844541,0.0402695,1.39999e+06
639.433,0.866107,0.843832,0.0402492,1.40158e+06
639.422,0.865998,0.842864,0.0403786,1.39602e+06
639.413,0.865833,0.841382,0.0403967,1.39624e+06
639.408,0.865815,0.841522,0.0404559,1.39333e+06
639.405,0.865752,0.841074,0.0404661,1.39342e+06
639.401,0.865729,0.840983,0.0404964,1.39212e+06
639.399,0.865728,0.840952,0.0405035,1.39212e+06
639.397,0.865821,0.84176,0.0404742,1.39296e+06
639.396,0.865889,0.842229,0.0404789,1.39227e+06
639.395,0.865901,0.842313,0.0404753,1.39235e+06
639.395,0.86587,0.842088,0.0404957,1.39163e+06
639.394,0.865806,0.841596,0.0405477,1.38961e+06
639.394,0.865794,0.841521,0.0405631,1.38895e+06
639.394,0.865775,0.841426,0.0405913,1.38779e+06
639.394,0.865752,0.841305,0.0406251,1.38638e+06
639.394,0.865769,0.841395,0.0405999,1.38743e+06
639.394,0.865771,0.841405,0.0405999,1.38743e+06
639.394,0.865784,0.841503,0.0405991,1.38737e+06
639.394,0.865812,0.841728,0.0405918,1.38754e+06
639.394,0.865858,0.842102,0.0405802,1.3878e+06
639.393,0.865877,0.84227,0.0405751,1.38792e+06
639.393,0.865898,0.842464,0.0405684,1.38809e+06
639.393,0.865891,0.842401,0.0405708,1.38803e+06
639.393,0.865821,0.841822,0.0405927,1.38742e+06
639.393,0.865799,0.841653,0.0405978,1.38729e+06
639.393,0.865773,0.841453,0.0406018,1.38721e+06
639.392,0.865728,0.841097,0.0406081,1.3871e+06
639.392,0.865709,0.840944,0.040606,1.38726e+06
639.392,0.865685,0.840748,0.0406037,1.38744e+06
639.392,0.865699,0.840855,0.0405995,1.38756e+06
639.392,0.865721,0.841023,0.0405907,1.38784e+06
639.391,0.865751,0.841249,0.040578,1.38824e+06
639.39,0.865802,0.841634,0.0405524,1.38908e+06
639.39,0.865825,0.84181,0.0405365,1.3896e+06
639.389,0.865807,0.841657,0.0405334,1.38969e+06
639.387,0.865741,0.841125,0.0405399,1.38951e+06
639.386,0.865611,0.840117,0.0405663,1.38863e+06
639.384,0.865519,0.839408,0.0405843,1.38803e+06
639.382,0.865436,0.838779,0.0405878,1.38786e+06
639.379,0.865368,0.838329,0.0405992,1.38726e+06
639.377,0.865341,0.838149,0.04058,1.38768e+06
639.376,0.865402,0.838617,0.0405647,1.38811e+06
639.373,0.865524,0.839581,0.0405186,1.38938e+06
639.371,0.865678,0.840796,0.040455,1.39111e+06
639.37,0.865749,0.841359,0.0404278,1.39183e+06
639.368,0.865795,0.841724,0.0404088,1.39209e+06
639.366,0.865821,0.841937,0.0404069,1.39173e+06
639.365,0.86578,0.841662,0.0404254,1.39061e+06
639.365,0.865797,0.841775,0.0404178,1.39107e+06
639.364,0.865751,0.841438,0.0404413,1.39016e+06
639.363,0.865684,0.840965,0.0404797,1.38859e+06
639.362,0.865596,0.84037,0.0405417,1.38587e+06
639.361,0.865585,0.84034,0.0405663,1.38458e+06
639.361,0.865619,0.840645,0.04058,1.38348e+06
639.36,0.865677,0.8411,0.0405751,1.38332e+06
639.36,0.8657,0.841286,0.0405742,1.38306e+06
639.359,0.86573,0.841514,0.040565,1.38314e+06
639.359,0.865737,0.841556,0.0405621,1.38311e+06
639.358,0.865728,0.841465,0.0405607,1.38307e+06
639.357,0.865708,0.841322,0.0405695,1.38246e+06
639.357,0.865684,0.841149,0.0405775,1.38196e+06
639.356,0.865677,0.841158,0.0405922,1.38069e+06
639.356,0.865676,0.841158,0.0405849,1.3811e+06
639.355,0.865687,0.841281,0.040575,1.38128e+06
639.354,0.865719,0.841588,0.0405518,1.38167e+06
639.353,0.865772,0.842064,0.0405012,1.38298e+06
639.352,0.865774,0.842058,0.0404901,1.38363e+06
639.352,0.865759,0.841926,0.0404822,1.38393e+06
639.351,0.865723,0.841601,0.0404752,1.38419e+06
639.35,0.865645,0.840902,0.0404639,1.38466e+06
639.349,0.865599,0.840523,0.040474,1.3845e+06
639.349,0.865575,0.840323,0.040463,1.38491e+06
639.348,0.865537,0.840063,0.0404418,1.38566e+06
639.348,0.865526,0.840033,0.0404251,1.38628e+06
639.347,0.865478,0.839715,0.0403958,1.38742e+06
639.346,0.86546,0.839632,0.0403669,1.38857e+06
639.345,0.865443,0.839519,0.0403074,1.39084e+06
639.344,0.865432,0.839445,0.0402935,1.39148e+06
639.344,0.865407,0.83924,0.0402738,1.39226e+06
639.343,0.865393,0.839048,0.0402516,1.39305e+06
639.342,0.865388,0.838947,0.0402724,1.39218e+06
639.341,0.865353,0.838609,0.0402964,1.39116e+06
639.341,0.865379,0.838744,0.0403057,1.39055e+06
639.34,0.865397,0.838841,0.0402977,1.39052e+06
639.339,0.865434,0.839194,0.040305,1.38975e+06
639.337,0.865491,0.839775,0.0403204,1.3885e+06
639.337,0.865537,0.840269,0.0403485,1.38643e+06
639.336,0.865518,0.840065,0.0403369,1.38728e+06
639.335,0.865532,0.840288,0.0403609,1.38603e+06
639.334,0.865536,0.840404,0.0403874,1.38468e+06
639.332,0.865533,0.840466,0.0404253,1.38282e+06
639.331,0.865541,0.840614,0.0404753,1.3803e+06
639.33,0.865547,0.840694,0.0405262,1.37793e+06
639.329,0.865583,0.841012,0.0405615,1.37598e+06
639.327,0.865623,0.841296,0.0405568,1.37597e+06
639.326,0.865682,0.8417,0.0405638,1.37533e+06
639.325,0.86571,0.841874,0.0405612,1.37528e+06
639.323,0.865739,0.842068,0.0405642,1.37493e+06
639.321,0.865735,0.841955,0.040525,1.37675e+06
