f, RPR, RBV, F_last, Recl_last
109547,0.842656,0.866003,0.110803,256003
109547,0.842656,0.866003,0.110803,256003
109546,0.842656,0.866003,0.110803,256003
109544,0.842656,0.865998,0.110803,256001
109524,0.842654,0.865949,0.110804,255988
109325,0.842642,0.865459,0.110814,255849
107343,0.842515,0.860581,0.110916,254466
89207.5,0.841206,0.813354,0.111937,241039
58584.1,0.818735,0.724675,0.140399,161415
37903.4,0.783486,1.03115,0.237264,111330
30004.6,0.795099,0.932401,0.20419,123919
121595,0.780519,0.98081,0.336628,138632
23845.5,0.793238,0.93979,0.226169,126794
21463.6,0.789002,0.883553,0.256137,155385
19429.8,0.786193,0.826896,0.26678,203322
21053.3,0.785289,0.746337,0.264903,268798
18685.4,0.785942,0.796122,0.266096,225056
17882.7,0.783025,0.769416,0.256131,245584
16921.8,0.781458,0.766339,0.240354,260378
16317.9,0.788552,0.728062,0.222137,262756
15346.8,0.79051,0.744267,0.214729,262971
14732.8,0.802833,0.813359,0.203982,287258
14100.7,0.818192,0.817512,0.191615,301410
13409.2,0.826898,0.886669,0.173242,313401
12475.9,0.83354,0.938304,0.146379,333158
12036.1,0.854402,1.07356,0.121066,394742
11550.7,0.870321,1.24956,0.112897,439332
11462.6,0.871349,1.27699,0.0987424,427217
11333,0.873002,1.27475,0.0962895,421667
11139.9,0.878872,1.38223,0.0945365,433354
10836.4,0.883832,1.45643,0.0904909,439723
10378.9,0.894843,1.63663,0.0831036,411865
10292.1,0.909188,1.95569,0.0725565,351060
10064.9,0.903626,1.81755,0.0766809,374692
9907.08,0.914411,2.03894,0.0706785,319945
9653.78,0.918337,2.16998,0.067412,289442
9333.03,0.929425,2.48727,0.0654007,246943
9043.18,0.934479,2.75996,0.0633965,203404
8653.9,0.938288,2.98444,0.0621269,185153
8202.28,0.93977,3.14127,0.0591048,175310
7665.7,0.941841,3.26843,0.0556137,185284
7591.99,0.945684,3.54197,0.0501246,210313
7485.94,0.946098,3.53196,0.049897,214264
7398.08,0.946749,3.57328,0.0509733,218713
7305.66,0.947957,3.5815,0.051304,236439
7364.22,0.946889,3.65439,0.0505507,258830
7269.76,0.947573,3.60333,0.051011,244870
7234.43,0.947398,3.54085,0.0503595,270361
7195.96,0.948196,3.59503,0.0494513,284295
7153.7,0.949279,3.70296,0.0480112,284687
7123.28,0.951241,3.83131,0.0459801,273198
7080.29,0.952533,3.95755,0.0450549,256060
7023.56,0.953916,4.01746,0.0441316,241786
6959.21,0.954687,4.08044,0.0441688,229054
6904.7,0.953357,3.99003,0.0466044,231746
6868.87,0.950693,3.73409,0.0493989,259929
6853.54,0.948579,3.55598,0.0514858,294033
6841.94,0.948323,3.50546,0.0512876,300753
6827.87,0.948926,3.55785,0.0505388,292238
6821.47,0.950178,3.66029,0.0495868,283037
6814.3,0.950667,3.72089,0.0489454,285088
6808.27,0.951353,3.80133,0.0474562,294609
6801.06,0.951958,3.85928,0.0459323,314209
6800.99,0.952759,3.93515,0.0443782,340262
