f, RPR, RBV, F_last, Recl_last
109490,0.842656,0.866003,0.110803,256003
109490,0.842656,0.866003,0.110803,256003
109490,0.842656,0.866003,0.110803,256003
109488,0.842656,0.865998,0.110803,256001
109468,0.842654,0.865949,0.110804,255988
109268,0.842642,0.865458,0.110814,255849
107287,0.842515,0.860572,0.110916,254464
89151.3,0.841204,0.813274,0.111938,241019
58514,0.818706,0.72454,0.140407,161377
37807.9,0.783431,1.03049,0.237359,111235
29920.2,0.795045,0.931991,0.204269,123828
121736,0.780287,0.980015,0.336911,138216
23766,0.793152,0.939321,0.226248,126639
21401.8,0.788891,0.882054,0.256227,155212
19375.1,0.786081,0.826341,0.266906,202422
20890.2,0.785123,0.745621,0.265352,267045
18619.3,0.785803,0.794966,0.266329,224307
17816.6,0.782736,0.767282,0.256356,244861
16852.6,0.781088,0.764135,0.240764,259480
16243.8,0.78798,0.72431,0.222698,261680
15268.5,0.789756,0.739823,0.215404,261946
14644.8,0.801924,0.80661,0.20491,285836
14011.3,0.817299,0.81014,0.192462,300009
13313.9,0.825994,0.877942,0.174228,311565
12367.9,0.832328,0.92701,0.147238,330551
11950.7,0.854634,1.07463,0.122372,394741
11499.7,0.869701,1.24349,0.114711,436345
11358.1,0.870258,1.26063,0.101602,425786
11194.5,0.872856,1.25662,0.0977715,417855
10973.4,0.87978,1.38932,0.0956649,433669
10645.5,0.885056,1.46809,0.0911205,446074
10200,0.896154,1.65314,0.0830949,422029
10288.8,0.908705,1.93631,0.0722437,367608
9969.56,0.902562,1.78471,0.077578,394403
9731.89,0.910208,1.92863,0.073142,359488
9391.45,0.915737,2.10431,0.0689447,319283
9118.24,0.930656,2.52232,0.0666756,280352
8781.9,0.935093,2.77205,0.06491,255205
8359.05,0.937302,2.96527,0.0628872,243323
7957.06,0.939255,3.14897,0.0582187,244181
7477.36,0.942642,3.28504,0.0532421,272674
7724.66,0.943626,3.477,0.0493404,282046
7283.35,0.943073,3.36012,0.0516356,276409
7222.49,0.945175,3.30924,0.051442,295503
7135.35,0.945871,3.34434,0.0516454,299864
7143.71,0.945934,3.43533,0.0519309,303085
7093.39,0.945913,3.38528,0.0517824,301409
7036.95,0.946169,3.38117,0.0518685,319208
7047.79,0.947461,3.53424,0.0500056,334117
7011.06,0.946773,3.44755,0.0510057,325958
6980.9,0.947751,3.51486,0.0499937,327528
6946.14,0.949286,3.62725,0.0480746,325084
6914.27,0.95155,3.81917,0.045747,308262
6873.67,0.953937,4.00886,0.0435673,288953
6815.23,0.955692,4.17445,0.0422236,290275
6738.34,0.956574,4.26347,0.0414081,310839
6657.17,0.956183,4.24,0.0408219,366584
6746.41,0.955831,4.05097,0.0408631,455056
6631.75,0.956058,4.17187,0.0408349,392549
6614.76,0.956293,4.19369,0.0409314,403782
6609.02,0.957207,4.30216,0.0404894,377931
6601.73,0.957421,4.32905,0.0402562,372337
6599.15,0.957718,4.36237,0.039614,372251
6595.24,0.957817,4.39216,0.0393698,370085
6590.52,0.95796,4.4158,0.039139,368225
6592.05,0.957947,4.42516,0.0388773,368952
6588.46,0.957955,4.41968,0.0390296,368528
6586.45,0.958036,4.44337,0.0390788,365084
6586.06,0.957991,4.45197,0.0390118,363269
6585.23,0.957987,4.45411,0.0389975,363627
6583.79,0.957975,4.45228,0.039042,365618
6581.75,0.958095,4.47507,0.0388987,365916
6581.58,0.958363,4.50943,0.0387358,364545
6580.98,0.958426,4.51589,0.0386529,364758
6579.62,0.958345,4.50118,0.0386174,371544
6578.77,0.95829,4.49113,0.0386816,376694
6579.15,0.958161,4.47807,0.0388554,378326
6578.48,0.958224,4.48438,0.0387711,377535
6577.49,0.958098,4.46716,0.0388903,375229
6576.44,0.958139,4.47993,0.0392504,355619
6577.27,0.958041,4.46327,0.0393542,350923
6576.48,0.958099,4.47303,0.0392931,353678
6576,0.958052,4.46574,0.0393139,353319
6575.49,0.958067,4.4675,0.0393307,352158
6574.5,0.958075,4.46855,0.039312,352740
6568.04,0.958161,4.47936,0.0391256,358618
6556.02,0.959259,4.60946,0.0378871,361721
6535.47,0.959074,4.58562,0.0380766,367060
6507.88,0.95976,4.67835,0.0372206,385572
6459,0.959863,4.69901,0.0370095,371847
6371.64,0.956665,4.31729,0.0406882,317732
6207.92,0.954376,4.06861,0.0423505,347588
5919.5,0.956683,4.30787,0.0401258,312656
12017.5,0.990157,32.5994,0.00595275,4.91149e+06
5907.78,0.973576,7.7897,0.02161,695328
5862.8,0.967734,6.09683,0.0278102,499000
5752.37,0.96695,5.92574,0.0284165,500549
5025.67,0.957666,4.45374,0.0353493,514975
4967.05,0.959265,4.55078,0.0311737,1.25386e+06
4871.65,0.958859,4.45527,0.0318362,1.13438e+06
9707.78,0.95885,4.42711,0.0317992,1.09078e+06
4871.86,0.95886,4.45508,0.0318359,1.1341e+06
4871.4,0.958859,4.45519,0.0318361,1.13426e+06
4870.88,0.958862,4.45552,0.0318321,1.13464e+06
4865.77,0.958888,4.45889,0.0317926,1.13838e+06
4817.51,0.959141,4.49278,0.0314006,1.17642e+06
4718.87,0.959467,4.50645,0.0309016,1.18194e+06
5903.74,0.958829,4.41413,0.0304874,1.28368e+06
4713.56,0.959447,4.5034,0.0308884,1.18503e+06
4703.01,0.959395,4.49629,0.030874,1.19166e+06
4606.08,0.958862,4.42684,0.0307304,1.25993e+06
4433.73,0.957411,4.24303,0.0305065,1.38207e+06
4433.91,0.951584,3.69137,0.0313919,1.80227e+06
4345.93,0.95422,3.91786,0.0310069,1.60785e+06
4297.02,0.953709,3.82024,0.0304025,1.61897e+06
4230.49,0.951706,3.60656,0.0300414,1.98097e+06
4174.3,0.948844,3.31933,0.0295233,2.59509e+06
4115.03,0.94857,3.30596,0.0294,2.32435e+06
4050.34,0.948324,3.28125,0.0283397,2.59373e+06
4020.26,0.943371,2.97361,0.0288514,2.61521e+06
