f, RPR, RBV, F_last, Recl_last
74485.2,0.854842,0.909915,0.110803,334369
74485.2,0.854842,0.909915,0.110803,334369
74485,0.854842,0.909915,0.110803,334370
74483,0.854842,0.909915,0.110803,334381
74463,0.854841,0.909914,0.110803,334492
74265,0.854836,0.909909,0.110803,335599
72462.8,0.854787,0.909857,0.110805,346878
68479.1,0.854431,0.909478,0.110152,346498
35597.6,0.850659,0.905463,0.103833,342716
385260,0.818769,0.871519,0.157371,944201
35244.9,0.84938,0.904102,0.106189,362027
34781.1,0.851504,0.906362,0.105332,367650
33205.8,0.859956,0.915359,0.0983162,396222
104950,0.92302,0.982485,0.0496418,835494
29938,0.875775,0.932197,0.0855013,461143
212039,0.944301,1.00514,0.0370151,1.03663e+06
29724.9,0.87906,0.935693,0.0830618,474090
29327.4,0.886561,0.943677,0.0774313,502539
28743.8,0.898258,0.956128,0.0684525,561204
28406.8,0.909012,0.967575,0.059511,653701
29385.1,0.918019,0.977163,0.0537161,702057
28334.4,0.910993,0.969684,0.0582334,663643
28295.2,0.911038,0.969731,0.0581845,670164
28669.5,0.91054,0.969201,0.0582032,675523
28291.9,0.910995,0.969686,0.0581861,670623
28293.1,0.911215,0.96992,0.0580581,671734
28290.5,0.911088,0.969784,0.0581324,671089
28291.8,0.911043,0.969737,0.0581143,671250
28290,0.911073,0.969768,0.0581262,671144
28289.1,0.911066,0.969761,0.0581295,671142
28279.9,0.910997,0.969688,0.0581624,671124
28217.7,0.910305,0.968952,0.0584926,670944
28073.5,0.910098,0.968731,0.0585841,670547
26687.9,0.907995,0.966493,0.0595077,666595
18416.5,0.884135,0.941096,0.0696218,628313
5581,0.884528,0.941513,0.0668293,576325
706653,0.936616,0.996958,0.0106381,515077
5485.68,0.886936,0.944077,0.0659265,575885
27994.6,0.907529,0.965997,0.0445586,576282
5485.28,0.887036,0.944184,0.0658205,575887
5484.58,0.887011,0.944156,0.0658056,575856
5483.18,0.886995,0.94414,0.0658218,575799
5469.45,0.886843,0.943978,0.0659844,575222
5359.74,0.885304,0.94234,0.0676337,569485
5116.93,0.883379,0.940291,0.0688149,559582
3428.63,0.862442,0.918005,0.0818626,469472
79246.9,0.855819,0.910955,0.0706432,353922
3383.82,0.862419,0.917981,0.0815892,466480
10799.5,0.877098,0.933605,0.0758582,464868
3383.56,0.862513,0.918081,0.0815545,466470
3384.13,0.862284,0.917836,0.081579,466473
3383.49,0.862459,0.918023,0.0815603,466471
3383.37,0.862458,0.918022,0.0815646,466471
3382.17,0.862455,0.918019,0.0816073,466471
3376.26,0.862424,0.917986,0.082036,466476
3361.86,0.862422,0.917983,0.0819821,466459
3223.1,0.862394,0.917954,0.0814449,466295
2362.23,0.862074,0.917613,0.0762669,464654
1299.79,0.861251,0.916737,0.0803105,461823
225592,0.641607,0.682942,0.239686,455055
1295.96,0.86092,0.916385,0.0805971,461801
3277.39,0.84973,0.904473,0.0818353,461505
1295.95,0.860901,0.916365,0.0805994,461801
1295.94,0.860907,0.916371,0.0806071,461800
1295.92,0.860909,0.916373,0.080606,461798
1295.7,0.860928,0.916393,0.0805951,461787
1293.8,0.861119,0.916596,0.0804864,461669
1289.57,0.861046,0.916519,0.0804848,461433
1252.61,0.860314,0.91574,0.0804685,459076
1474.3,0.858447,0.913752,0.0946114,453985
1246.92,0.860101,0.915513,0.0822879,458369
8683.55,0.825851,0.879057,0.0564513,458005
1246.91,0.860083,0.915494,0.0822642,458368
1246.91,0.860084,0.915495,0.0822648,458368
1246.82,0.860091,0.915503,0.0822711,458360
1246.02,0.860166,0.915582,0.0823344,458281
1244.24,0.860117,0.91553,0.0823401,458120
1227.07,0.859624,0.915006,0.0823968,456509
1134.79,0.854612,0.90967,0.082966,440708
5578.7,0.852433,0.907351,0.111036,421246
1132.14,0.854643,0.909703,0.0835427,440235
10769.8,0.840481,0.894629,0.0697823,439616
1132.14,0.854639,0.909699,0.0835386,440235
1132.14,0.854639,0.909699,0.0835387,440234
1132.12,0.854638,0.909698,0.0835392,440232
1131.98,0.854629,0.909689,0.0835444,440205
1130.56,0.854539,0.909593,0.0835963,439939
1117.03,0.853634,0.90863,0.0841171,437292
1088.1,0.850345,0.905128,0.0862129,427973
941.227,0.81395,0.866389,0.110315,345000
909.905,0.809111,0.861238,0.115213,339028
900.422,0.804284,0.8561,0.118893,330970
897.53,0.800231,0.851786,0.1217,324246
893.074,0.794546,0.845734,0.125638,315537
887.36,0.782323,0.832725,0.134513,297963
882.352,0.77446,0.824354,0.140364,288491
880.667,0.766514,0.815897,0.146638,278976
880.158,0.767912,0.817385,0.145622,280882
880.087,0.76843,0.817936,0.14524,281513
880.065,0.769103,0.818653,0.144731,282281
880.064,0.769233,0.818791,0.144632,282424
880.063,0.769261,0.81882,0.144612,282453
880.062,0.769283,0.818844,0.144595,282479
880.061,0.769306,0.818868,0.144578,282506
880.058,0.769333,0.818898,0.144558,282538
880.052,0.769371,0.818937,0.14453,282583
880.042,0.769426,0.818996,0.144488,282649
880.869,0.769979,0.819584,0.144072,283308
880.027,0.769623,0.819206,0.14434,282884
880.023,0.76957,0.819149,0.144379,282820
880.011,0.769528,0.819104,0.144411,282775
879.995,0.76943,0.819001,0.144485,282663
879.967,0.769295,0.818857,0.144587,282506
879.929,0.769095,0.818644,0.144739,282267
879.919,0.768945,0.818485,0.144853,282088
879.918,0.768846,0.818379,0.144929,281966
879.915,0.768849,0.818382,0.144926,281970
879.91,0.768853,0.818387,0.144923,281976
879.901,0.768864,0.818398,0.144915,281990
879.888,0.768908,0.818445,0.144881,282044
879.877,0.769028,0.818572,0.14479,282189
879.87,0.769111,0.818661,0.144727,282287
879.856,0.76918,0.818734,0.144675,282367
879.832,0.769228,0.818785,0.144639,282419
879.797,0.769229,0.818787,0.144638,282417
879.746,0.76922,0.818777,0.144646,282401
880.167,0.769131,0.818682,0.144713,282297
879.735,0.769195,0.81875,0.144665,282371
879.715,0.769161,0.818714,0.14469,282335
879.684,0.769122,0.818672,0.14472,282293
879.64,0.769098,0.818647,0.144737,282272
879.817,0.769083,0.818631,0.144749,282258
879.62,0.769092,0.818641,0.144741,282267
879.599,0.769119,0.818669,0.144722,282294
879.565,0.76915,0.818702,0.144699,282325
879.594,0.769164,0.818718,0.144688,282337
879.544,0.769157,0.81871,0.144693,282331
879.522,0.769146,0.818698,0.144701,282318
879.487,0.769122,0.818673,0.144719,282293
879.503,0.769096,0.818645,0.144739,282265
879.463,0.769108,0.818658,0.14473,282278
879.442,0.769104,0.818654,0.144733,282275
879.41,0.769105,0.818655,0.144732,282276
879.409,0.769103,0.818652,0.144734,282273
879.385,0.769104,0.818653,0.144733,282274
879.364,0.769105,0.818654,0.144733,282274
879.333,0.769106,0.818656,0.144732,282275
879.331,0.769099,0.818648,0.144737,282266
879.309,0.769102,0.818651,0.144735,282270
879.288,0.769097,0.818646,0.144739,282264
879.259,0.769088,0.818636,0.144746,282255
879.258,0.76907,0.818618,0.144759,282235
879.235,0.769077,0.818625,0.144754,282243
879.218,0.769072,0.81862,0.144758,282237
879.191,0.769067,0.818615,0.144761,282231
879.19,0.769055,0.818601,0.144771,282217
879.171,0.76906,0.818607,0.144767,282223
879.154,0.769056,0.818603,0.14477,282218
879.132,0.769051,0.818597,0.144774,282212
879.138,0.769034,0.818579,0.144787,282192
