f, RPR, RBV, F_last, Recl_last
73028.8,0.835128,0.902615,0.110803,457148
73028.7,0.835128,0.902615,0.110803,457148
73028.5,0.835128,0.902615,0.110803,457148
73026.5,0.835128,0.902614,0.110803,457149
73006.5,0.835129,0.902604,0.110803,457159
72806.8,0.835141,0.902506,0.110799,457253
70831.3,0.83526,0.901522,0.110764,458195
53265.4,0.836429,0.891796,0.11041,467723
40611.8,0.855329,0.829485,0.104132,696813
30603.9,0.861465,0.940763,0.0962688,1.0467e+06
21913.4,0.876197,0.951879,0.0827978,1.26206e+06
29128.2,0.897971,1.10386,0.0652755,1.54744e+06
18780.5,0.884552,1.00252,0.0760606,1.3572e+06
14715.6,0.896176,1.16281,0.0654567,1.44706e+06
12982.1,0.909048,1.3893,0.050528,1.64895e+06
10841.3,0.915539,1.40474,0.0442347,1.77505e+06
9484.11,0.926405,1.4751,0.0383084,2.23472e+06
8088.36,0.930356,1.70202,0.0355905,2.91446e+06
6926.89,0.931922,1.67753,0.0314832,2.83945e+06
5749.92,0.9335,1.65769,0.0286218,2.71711e+06
6934.89,0.939828,2.05552,0.026813,3.12935e+06
5339.21,0.935973,1.78204,0.0279796,2.8537e+06
5044.77,0.938226,1.90862,0.0266728,2.79268e+06
4797.1,0.937091,1.88812,0.0258167,2.72753e+06
4516.12,0.936999,1.95302,0.0256454,2.93628e+06
4477.56,0.937711,2.12192,0.025153,3.11326e+06
4408.68,0.937856,2.14961,0.0249869,3.092e+06
4323.64,0.938799,2.11524,0.0251504,3.29145e+06
4282.64,0.93796,2.18529,0.0253196,3.41644e+06
4215.15,0.938411,2.20698,0.0253023,3.39716e+06
4131.3,0.938254,2.2126,0.0251562,3.16142e+06
4021.57,0.938376,2.27955,0.0256122,3.08896e+06
3939.19,0.938156,2.2918,0.0267761,3.14309e+06
3911.58,0.937492,2.25788,0.0269232,2.88158e+06
3892.62,0.938391,2.3646,0.027079,2.78794e+06
3866.63,0.938581,2.38142,0.0273206,2.76062e+06
3842.61,0.938959,2.4328,0.0277712,2.74002e+06
3817.77,0.938249,2.4105,0.0279179,2.68641e+06
3791.11,0.936835,2.33423,0.0280832,2.63999e+06
3785.71,0.935183,2.26582,0.0285969,2.68259e+06
3775.79,0.934923,2.25726,0.0286455,2.67973e+06
3757.14,0.934466,2.24274,0.0287378,2.6871e+06
3722.68,0.933591,2.21504,0.0288852,2.69971e+06
3673.36,0.931686,2.14983,0.0290724,2.71437e+06
3638.02,0.929018,2.05552,0.0292302,2.78294e+06
3609.13,0.926853,1.97743,0.0292547,2.83597e+06
3610.91,0.925097,1.92369,0.0293757,2.92466e+06
3594.43,0.926,1.95114,0.0293138,2.87929e+06
3586.31,0.925505,1.93578,0.0291682,2.90227e+06
3588.12,0.925648,1.93827,0.0287067,2.95613e+06
3583.04,0.925571,1.93691,0.0289529,2.92721e+06
3578.8,0.925723,1.94059,0.0286138,2.98294e+06
3573.97,0.926381,1.95946,0.0279511,3.06167e+06
3571.38,0.927111,1.98222,0.0272249,3.16571e+06
3572.24,0.927901,2.00564,0.0265012,3.28311e+06
3570.84,0.927511,1.99401,0.0268568,3.22445e+06
3569.9,0.928221,2.01596,0.0263086,3.32341e+06
3568.35,0.9292,2.047,0.025538,3.46545e+06
3565.07,0.930575,2.09435,0.0245965,3.64156e+06
3564.3,0.932582,2.16691,0.0233246,3.90251e+06
3563.73,0.934621,2.2426,0.0221389,4.16894e+06
3559.84,0.93686,2.32969,0.0211246,4.39381e+06
3558.69,0.940323,2.48,0.0198701,4.66605e+06
3558.42,0.942974,2.60442,0.0190637,4.81447e+06
3556.72,0.944134,2.66407,0.0187876,4.84408e+06
3555.05,0.946199,2.78262,0.0183671,4.88471e+06
3555.37,0.948118,2.88902,0.0179528,4.92378e+06
3554.36,0.947202,2.83722,0.0181513,4.90492e+06
3553.93,0.947886,2.87051,0.0179818,4.93879e+06
3553.68,0.947424,2.84791,0.0180964,4.91583e+06
3553.49,0.947501,2.84866,0.0180687,4.92737e+06
3553.32,0.94752,2.84803,0.0180591,4.93353e+06
3552.96,0.94749,2.84319,0.018075,4.93423e+06
3552.47,0.947336,2.82949,0.0181682,4.90604e+06
3551.52,0.947281,2.82394,0.0183045,4.84418e+06
3549.82,0.947399,2.83237,0.018363,4.80314e+06
3546.35,0.947483,2.83777,0.0183507,4.79973e+06
3512.38,0.948317,2.89258,0.0182285,4.7657e+06
3241.1,0.95614,3.53855,0.0170573,4.43684e+06
2796.35,0.959947,3.72552,0.014568,5.85142e+06
8802.09,0.956382,3.28375,0.0110215,1.25855e+07
2722.4,0.959109,3.54525,0.0136495,6.97859e+06
60424.5,0.981714,14.3967,0.0378144,473654
3225.55,0.967777,4.86759,0.0180019,3.28133e+06
2724.81,0.960432,3.69617,0.0141878,6.27171e+06
2721.3,0.959557,3.59489,0.0138279,6.73254e+06
2728.06,0.961383,3.83336,0.0143307,5.93669e+06
2721.24,0.959781,3.62245,0.0138873,6.6315e+06
2721,0.959784,3.62275,0.0138866,6.63155e+06
2718.64,0.959817,3.62573,0.0138802,6.63206e+06
2695.46,0.96014,3.6557,0.0138164,6.63717e+06
2503.43,0.963214,3.96868,0.0131972,6.68841e+06
2238.71,0.967853,4.46561,0.0114099,7.77573e+06
2237.32,0.973429,5.64303,0.0104251,7.62523e+06
2181.44,0.970958,5.05251,0.0108694,7.69489e+06
2123.44,0.960505,3.58438,0.0142571,5.91424e+06
2058.33,0.955545,3.1393,0.0158457,5.45865e+06
1984.29,0.950359,2.7846,0.0180581,4.82343e+06
1971.85,0.948465,2.67014,0.0197011,4.37092e+06
1948.85,0.947881,2.63457,0.0199819,4.31428e+06
1908.63,0.94807,2.64163,0.0204683,4.12621e+06
1855.39,0.945245,2.49252,0.0228425,3.60446e+06
1834.92,0.945663,2.48815,0.0244058,3.25143e+06
1805.8,0.944207,2.41647,0.0253033,3.1241e+06
1778.26,0.935488,2.06953,0.029493,2.7478e+06
1747.63,0.936486,2.07444,0.0285545,2.8426e+06
1722.56,0.931987,1.91655,0.0291264,2.86733e+06
1684.52,0.933149,1.92493,0.0295114,2.77998e+06
1649.81,0.925825,1.68472,0.0333325,2.4909e+06
1623.2,0.924482,1.6441,0.0340831,2.4322e+06
1607.47,0.930308,1.77617,0.0322776,2.51455e+06
1590.24,0.930559,1.77518,0.0317775,2.56843e+06
1570.81,0.929515,1.75104,0.0325232,2.50731e+06
1548.15,0.926414,1.66315,0.0340813,2.40724e+06
1524.42,0.92857,1.71657,0.0338899,2.38709e+06
1496.27,0.931579,1.79311,0.0330429,2.40801e+06
1470.45,0.936336,1.94268,0.0316761,2.46735e+06
1451.36,0.941695,2.11155,0.0299231,2.54304e+06
1446.83,0.939826,2.00849,0.0298725,2.59513e+06
1438.75,0.939579,2.00006,0.0297933,2.61241e+06
1425.65,0.940126,2.02929,0.029443,2.65346e+06
1408.99,0.941162,2.06589,0.0284755,2.76558e+06
1401.42,0.942646,2.1358,0.0278085,2.84287e+06
1393.59,0.942161,2.11195,0.0276739,2.88492e+06
1381.56,0.942818,2.1328,0.0271246,2.96082e+06
1372.58,0.942886,2.13164,0.0265264,3.08223e+06
1363.38,0.942274,2.09466,0.0267547,3.0802e+06
1352.64,0.94144,2.0724,0.0266381,3.12167e+06
1335.5,0.939729,2.00833,0.026768,3.17931e+06
1312.82,0.934903,1.84013,0.0279189,3.18317e+06
1299.23,0.931228,1.75454,0.0289168,3.13981e+06
1286.57,0.928875,1.67986,0.0303439,2.9703e+06
1269.39,0.925649,1.60076,0.0323702,2.74519e+06
1253.68,0.92324,1.54892,0.0352233,2.42595e+06
1246.29,0.923223,1.564,0.0359027,2.32457e+06
1237.79,0.924568,1.59693,0.0357574,2.29691e+06
1224.81,0.924664,1.5978,0.0365088,2.20152e+06
1206.53,0.926918,1.65686,0.0370444,2.07712e+06
1195.53,0.929522,1.73575,0.0387262,1.84754e+06
1185.36,0.931817,1.79404,0.0365094,1.98427e+06
1180.52,0.932566,1.8272,0.0362755,1.98586e+06
1176.42,0.933007,1.8397,0.0360276,2.00213e+06
1170.42,0.933773,1.86078,0.0356604,2.0239e+06
1164.8,0.934987,1.89185,0.0347125,2.10479e+06
1162.58,0.933763,1.84288,0.0340591,2.25371e+06
1158.73,0.933402,1.82963,0.0339201,2.28644e+06
1152.76,0.932566,1.79762,0.0334256,2.38521e+06
1146.11,0.928721,1.67721,0.0329939,2.60212e+06
1141.33,0.923781,1.54888,0.0335404,2.69693e+06
1134.98,0.917538,1.40967,0.0345906,2.7146e+06
1130.25,0.90954,1.26563,0.0373039,2.53533e+06
1127.66,0.907066,1.22626,0.0382171,2.47874e+06
1124.93,0.908739,1.25031,0.0390352,2.3333e+06
1122.8,0.907485,1.23083,0.0398871,2.28229e+06
1119.7,0.906359,1.21654,0.0420944,2.11529e+06
1117.24,0.90806,1.24875,0.0454626,1.84298e+06
1115.69,0.909045,1.26391,0.0454365,1.82129e+06
1113.54,0.911516,1.30255,0.0443212,1.83517e+06
1112.33,0.914898,1.36536,0.0438577,1.79186e+06
1111.83,0.916633,1.39758,0.0428214,1.837e+06
1111.45,0.916563,1.39494,0.0425678,1.85823e+06
1110.79,0.916294,1.3877,0.0419154,1.91916e+06
1109.71,0.916203,1.38339,0.0406326,2.04401e+06
1108.42,0.914701,1.35073,0.0380566,2.35578e+06
1107.85,0.914975,1.35521,0.0374107,2.42035e+06
1106.97,0.914838,1.35334,0.0371801,2.44296e+06
1106.1,0.913605,1.33286,0.037614,2.41943e+06
1105.52,0.913384,1.33105,0.0382118,2.35975e+06
1104.69,0.912452,1.31769,0.0399109,2.20425e+06
1103.59,0.911934,1.31311,0.0420557,2.02481e+06
1102.73,0.912707,1.33142,0.0437325,1.87376e+06
1102.1,0.913214,1.34075,0.043643,1.86551e+06
1101.14,0.914072,1.35656,0.0427906,1.90541e+06
1100.19,0.915729,1.38661,0.0417032,1.95398e+06
1099.74,0.916516,1.40055,0.0406016,2.03336e+06
1099.23,0.916893,1.40488,0.0392481,2.16099e+06
1098.9,0.916637,1.39858,0.0390461,2.19424e+06
1098.54,0.915888,1.38159,0.038969,2.22655e+06
1098.23,0.915001,1.36545,0.039458,2.19535e+06
1097.97,0.914474,1.35557,0.0396481,2.1847e+06
1097.75,0.914225,1.35142,0.0395779,2.19446e+06
1097.51,0.914013,1.34799,0.0394833,2.20753e+06
1097.14,0.913664,1.34247,0.0395948,2.20509e+06
1096.58,0.912928,1.33082,0.0399022,2.19297e+06
1095.99,0.911842,1.314,0.0406013,2.15088e+06
1095.68,0.911134,1.30356,0.0412746,2.1021e+06
1095.51,0.911196,1.30538,0.0414345,2.08466e+06
1095.34,0.910925,1.30223,0.0417638,2.05712e+06
1095.16,0.911283,1.30945,0.0419585,2.02905e+06
1094.95,0.911506,1.31523,0.0422974,1.99196e+06
1094.75,0.911914,1.32327,0.0423317,1.97991e+06
1094.57,0.912567,1.33471,0.0420727,1.98883e+06
1094.41,0.91267,1.3359,0.0414932,2.03805e+06
1094.26,0.912716,1.33392,0.040652,2.11649e+06
1094.15,0.912398,1.32728,0.0404595,2.14121e+06
1094.02,0.911276,1.30668,0.0405273,2.15778e+06
1093.93,0.910414,1.29178,0.0407603,2.15335e+06
1093.81,0.909198,1.27171,0.0412166,2.1371e+06
1093.67,0.908353,1.25939,0.0420087,2.08487e+06
1093.54,0.907983,1.25568,0.0430016,2.01086e+06
1093.44,0.908109,1.26007,0.0438445,1.94286e+06
1093.44,0.908109,1.26007,0.0438445,1.94286e+06
1093.44,0.908109,1.26007,0.0438445,1.94286e+06
1093.43,0.908093,1.26007,0.0438442,1.94286e+06
1093.4,0.908089,1.26016,0.0438414,1.94271e+06
1093.34,0.908088,1.26017,0.0438308,1.94188e+06
1093.24,0.908085,1.26026,0.0438084,1.94032e+06
