f, RPR, RBV, F_last, Recl_last
74777.7,0.854842,0.909915,0.110803,334369
74777.7,0.854842,0.909915,0.110803,334369
74777.5,0.854842,0.909915,0.110803,334370
74775.5,0.854842,0.909915,0.110803,334381
74755.5,0.854841,0.909914,0.110803,334492
74557.5,0.854836,0.909909,0.110803,335602
72756,0.854787,0.909856,0.110805,346904
68773.8,0.854429,0.909476,0.110155,346518
35899,0.850637,0.905439,0.103855,342676
385046,0.817269,0.869921,0.158844,935692
35551.5,0.849281,0.903996,0.106266,361824
35094.5,0.851334,0.906181,0.105463,367266
33524.3,0.859697,0.915083,0.0985143,395594
107055,0.92231,0.98173,0.0501161,829715
30274.8,0.875207,0.931592,0.085933,459173
219501,0.942858,1.0036,0.037832,1.02786e+06
30067.9,0.878325,0.934911,0.0836037,471598
29681.1,0.885737,0.942801,0.0780231,499485
29096.9,0.89744,0.955258,0.0690725,557030
28719.7,0.908376,0.966898,0.0600181,650070
29974.1,0.918684,0.97787,0.0532138,707237
28645,0.910472,0.969129,0.058629,660801
28610.9,0.910598,0.969264,0.0585512,667540
28880.2,0.910091,0.968724,0.0585706,671848
28607.4,0.910547,0.969209,0.0585532,667973
28610.3,0.910778,0.969454,0.0584123,669230
28606.3,0.910628,0.969295,0.058504,668411
28607,0.910611,0.969277,0.0584962,668592
28605.8,0.910621,0.969288,0.058501,668480
28604.9,0.910615,0.969281,0.0585044,668478
28596.2,0.910547,0.969209,0.058538,668458
28541.9,0.909867,0.968486,0.0588749,668251
28414.6,0.909663,0.968268,0.0589638,667830
27190.5,0.907594,0.966066,0.0598603,663634
19847.4,0.884183,0.941147,0.0696455,623080
7419.55,0.880914,0.937667,0.0696026,568299
613004,0.962836,1.02487,0.012004,494324
7300,0.883703,0.940635,0.0684678,567612
33482.7,0.913532,0.972386,0.0420977,567569
7299.47,0.88386,0.940803,0.0683234,567611
7298.56,0.883864,0.940807,0.0682715,567574
7296.75,0.883848,0.94079,0.0682865,567507
7278.95,0.883694,0.940626,0.0684363,566838
7133.22,0.882135,0.938967,0.0699528,560185
6812.62,0.879684,0.936358,0.0715605,548492
4696,0.852501,0.907423,0.0898834,444094
86968.2,0.873148,0.929401,0.0343676,321375
4633.09,0.853527,0.908515,0.0876999,440503
20439.2,0.906457,0.964855,0.0529132,438015
4632.85,0.853808,0.908815,0.0875281,440493
4632.5,0.853798,0.908804,0.0874825,440494
4631.8,0.853799,0.908805,0.087493,440496
4624.99,0.853808,0.908815,0.0875982,440525
4570.68,0.853905,0.908918,0.088657,440808
4448.51,0.854054,0.909076,0.0884095,441318
3386.65,0.855526,0.910643,0.0859727,446454
5915.11,0.866155,0.921957,0.0866889,457463
3106.09,0.858191,0.91348,0.0861422,449043
64408.4,0.856592,0.911778,0.0869276,449144
3104.84,0.858221,0.913512,0.0861455,449043
