f, RPR, RBV, F_last, Recl_last
109087,0.842656,0.866003,0.110803,256003
109087,0.842656,0.866003,0.110803,256003
109087,0.842656,0.866003,0.110803,256003
109085,0.842656,0.865998,0.110803,256001
109065,0.842654,0.865949,0.110804,255988
108865,0.842642,0.865461,0.110814,255849
106883,0.842515,0.8606,0.110916,254462
88745.6,0.841206,0.813534,0.111935,241006
58069.2,0.818837,0.725427,0.140334,160986
37212,0.783828,1.0315,0.236758,110163
29379,0.795317,0.9333,0.203984,122840
121535,0.780992,0.982335,0.336384,136246
23218.3,0.793532,0.940779,0.22591,125467
20880.5,0.789452,0.886453,0.255769,153270
18835.4,0.786914,0.833096,0.266264,198540
20383.9,0.786298,0.749621,0.264363,262154
18076.3,0.786765,0.800752,0.265561,219983
17300.1,0.783811,0.773181,0.255869,240734
16345.4,0.78225,0.772087,0.240951,255742
15741.6,0.789307,0.730481,0.222542,259086
14768.2,0.791131,0.744798,0.214996,259421
14055.1,0.802828,0.811327,0.20449,281100
13414.9,0.820438,0.818905,0.190689,297149
12712.3,0.829746,0.890648,0.172405,308405
11767.9,0.836568,0.945844,0.145235,325781
11299,0.85601,1.08694,0.119343,381898
10786.2,0.872739,1.28294,0.110839,427584
10693.3,0.87394,1.3158,0.0965499,419672
10562,0.875577,1.30914,0.0941099,414086
10363.4,0.880794,1.41226,0.0924396,424012
10062.7,0.885585,1.48553,0.0885957,426669
9624.9,0.897377,1.66666,0.0822679,397289
9370.95,0.909576,1.97023,0.0724714,333399
9116.54,0.918396,2.17587,0.0678107,294163
8809.46,0.923698,2.40202,0.0626799,251116
8479.99,0.935396,2.82372,0.0603343,208835
8214.72,0.939496,3.08419,0.0584567,173694
7844.97,0.941437,3.26655,0.056814,162148
7504.14,0.944013,3.41883,0.0535201,158129
7088.53,0.945852,3.44539,0.0507107,162195
6845.57,0.948924,3.6957,0.0469621,164662
6841.08,0.949138,3.74887,0.0473338,159092
6718.7,0.949049,3.72238,0.0471525,161780
6589.2,0.950515,3.74181,0.0482387,160844
6619.36,0.950412,3.94175,0.0495837,157391
6528.25,0.950512,3.82231,0.0488569,159234
6532.72,0.950336,3.73903,0.0486685,181807
6498.86,0.950439,3.78154,0.0487658,169769
6468.8,0.949802,3.7093,0.0479942,191434
6444.45,0.950557,3.71658,0.0471787,207967
6412.88,0.95123,3.7903,0.0462462,210206
6378.77,0.952614,3.93969,0.0449939,205475
6335.23,0.953942,4.1074,0.0436937,191918
6270,0.95536,4.23511,0.0424237,180204
6196.95,0.956188,4.30487,0.0419967,171712
6124.71,0.954593,4.18367,0.0436294,178991
6101.86,0.951074,3.77607,0.0459665,205319
6102.65,0.949354,3.62443,0.0481792,220674
6090.75,0.95023,3.6995,0.0470375,212708
6079.27,0.948852,3.60074,0.0484565,221397
6093.97,0.948054,3.55557,0.0499771,212505
6075.88,0.948606,3.58635,0.0489201,218616
