f, RPR, RBV, F_last, Recl_last
76794.5,0.854842,0.909915,0.110803,334369
76794.5,0.854842,0.909915,0.110803,334369
76794.3,0.854842,0.909915,0.110803,334370
76792.3,0.854842,0.909915,0.110803,334381
76772.3,0.854841,0.909914,0.110803,334494
76574.4,0.854836,0.909909,0.110803,335626
74781.5,0.854784,0.909853,0.110805,347158
70816,0.854404,0.909449,0.110178,346701
38044.3,0.85039,0.905176,0.104093,342166
377059,0.800359,0.851922,0.175242,841522
37751.6,0.848155,0.902797,0.107133,359626
37360.9,0.849428,0.904152,0.106913,363166
35808.9,0.856527,0.911708,0.100937,388118
137941,0.912179,0.970946,0.0569758,753062
32818.1,0.867882,0.923796,0.0915516,434451
33207.4,0.87539,0.931787,0.0854639,470426
32613.7,0.870827,0.92693,0.0891527,447992
284588,0.957709,1.01941,0.0288995,1.20338e+06
32504.6,0.873238,0.929496,0.0873955,455739
32301.3,0.878127,0.934701,0.0836997,472621
32014.2,0.885874,0.942946,0.0775003,507216
31721.4,0.894917,0.952572,0.0699337,562444
33791.6,0.909744,0.968354,0.0605569,615221
31686,0.89676,0.954534,0.0687656,568366
31643,0.895777,0.953487,0.0693275,567534
31684.9,0.894072,0.951673,0.0706897,565591
31628.2,0.895195,0.952868,0.0697916,566867
31757,0.896341,0.954088,0.070044,566228
31626.8,0.895306,0.952987,0.0698159,566805
31625.4,0.895272,0.95295,0.0697956,566763
31625,0.894999,0.95266,0.0699101,566764
31624.1,0.894985,0.952645,0.0699186,566758
31615.4,0.894847,0.952497,0.0700032,566691
31552,0.893448,0.951009,0.0708549,566024
31406.5,0.893131,0.950671,0.0710439,564889
30000.6,0.889903,0.947235,0.0729627,553665
20740,0.851882,0.906764,0.0953337,452902
7892.56,0.815663,0.868212,0.119266,325693
887165,0.710057,0.755802,0.00951035,212945
7836.78,0.816483,0.869085,0.117743,325045
12037.2,0.79114,0.842109,0.124931,323753
7836.04,0.816169,0.868751,0.117836,325028
7836.01,0.81575,0.868305,0.11861,325028
7835.66,0.815956,0.868524,0.11823,325028
7834.9,0.815948,0.868515,0.118238,325037
7827.6,0.815867,0.868429,0.118317,325126
7780.5,0.815047,0.867557,0.11911,326017
7671.42,0.81578,0.868337,0.118331,327326
6715.27,0.822967,0.875986,0.110813,340709
6738.34,0.827152,0.880441,0.117069,368749
6185.05,0.82507,0.878225,0.113873,354338
52101.5,0.684443,0.728538,0.142898,367187
6179.21,0.824084,0.877176,0.114143,354470
6943.69,0.832144,0.885755,0.113848,354644
6179.17,0.824149,0.877245,0.114141,354471
6179.08,0.824162,0.877259,0.114118,354471
6178.36,0.824294,0.8774,0.113898,354473
6176.74,0.824299,0.877405,0.113894,354472
6160.8,0.82435,0.877459,0.11385,354458
6023.7,0.824856,0.877998,0.113408,354319
5723.15,0.824306,0.877412,0.113243,354004
3692.82,0.818701,0.871446,0.111608,350870
363906,0.29748,0.316645,0.00757583,346974
3680.01,0.817714,0.870395,0.109999,350851
10074.3,0.823998,0.877084,0.143227,350978
3679.99,0.817733,0.870415,0.110056,350851
3679.94,0.81772,0.870402,0.110045,350850
3679.84,0.817719,0.870401,0.110046,350847
3678.89,0.817707,0.870388,0.110055,350817
3669.43,0.817585,0.870258,0.110153,350520
3583.44,0.816357,0.86895,0.111133,347567
3410.77,0.812452,0.864795,0.11317,341385
23030.6,0.825865,0.879071,0.251871,329798
3409.3,0.812673,0.865029,0.113939,341286
3488.28,0.812355,0.864691,0.11646,341113
3409.27,0.812668,0.865024,0.113983,341283
3409.22,0.812667,0.865023,0.113986,341281
3408.7,0.812654,0.865009,0.114006,341254
3403.55,0.812527,0.864874,0.114216,340988
3361.41,0.811245,0.863509,0.116334,338343
3270.32,0.808202,0.860271,0.118105,333412
2883.48,0.77805,0.828176,0.135961,290745
609226,0.149441,0.159069,0.00313972,258123
2883.36,0.777897,0.828013,0.135729,290737
2883.14,0.777887,0.828003,0.135736,290725
2880.93,0.777792,0.827902,0.135803,290611
2859.56,0.776844,0.826892,0.136475,289473
2714.59,0.767196,0.816622,0.143382,278336
2512.11,0.726004,0.772777,0.178385,236263
2391.39,0.718608,0.764904,0.186575,232003
2322,0.701372,0.746558,0.20141,219938
2283.67,0.694043,0.738757,0.207215,216576
2261.21,0.67923,0.72299,0.220239,206893
2241.44,0.677256,0.720888,0.221502,206258
2235.83,0.67602,0.719572,0.222906,205294
2234.77,0.676452,0.720033,0.222642,205377
2234.61,0.676362,0.719936,0.222749,205327
2234.57,0.676219,0.719785,0.222863,205266
2234.56,0.67615,0.719711,0.222913,205246
2234.56,0.676052,0.719607,0.222993,205200
2234.55,0.676015,0.719567,0.223026,205179
2234.55,0.676005,0.719557,0.223038,205167
2234.55,0.676015,0.719567,0.223034,205164
2234.55,0.676031,0.719584,0.223026,205163
2234.54,0.676049,0.719603,0.223017,205163
2234.54,0.676068,0.719623,0.223009,205161
2234.53,0.676089,0.719647,0.222999,205159
2234.52,0.676121,0.71968,0.22298,205161
2234.5,0.67613,0.71969,0.222969,205170
2234.48,0.676128,0.719688,0.222964,205179
2234.44,0.676087,0.719644,0.222983,205185
2234.51,0.676029,0.719582,0.223007,205194
2234.42,0.676063,0.719618,0.222993,205189
2234.4,0.67602,0.719572,0.223013,205193
2234.38,0.676011,0.719563,0.223011,205202
2234.35,0.676025,0.719578,0.222997,205212
2234.38,0.67606,0.719615,0.222968,205229
2234.34,0.676042,0.719596,0.222983,205220
2234.31,0.676068,0.719624,0.22297,205221
2234.27,0.676093,0.71965,0.222966,205210
2234.34,0.67611,0.719669,0.222975,205187
2234.25,0.676101,0.719658,0.22297,205200
2234.23,0.676085,0.719642,0.222987,205185
2234.19,0.676046,0.719601,0.223019,205164
2234.24,0.67599,0.71954,0.223066,205131
2234.18,0.676021,0.719574,0.22304,205149
2234.15,0.675999,0.71955,0.223052,205145
2234.11,0.675987,0.719538,0.223052,205152
2234.15,0.675975,0.719525,0.22305,205162
2234.09,0.675981,0.719531,0.223051,205157
2234.06,0.676001,0.719553,0.223031,205173
2234.02,0.676047,0.719601,0.222995,205199
2234.05,0.676109,0.719668,0.222945,205233
2233.99,0.676078,0.719634,0.22297,205216
2233.97,0.676094,0.719651,0.222961,205220
2233.93,0.676101,0.719659,0.222962,205215
2233.9,0.676102,0.719659,0.222969,205204
2233.89,0.676101,0.719659,0.222967,205208
2233.85,0.676081,0.719638,0.222987,205191
2233.8,0.676037,0.71959,0.223023,205165
2233.85,0.675973,0.719522,0.223075,205128
2233.76,0.676006,0.719557,0.223048,205147
2233.73,0.675989,0.71954,0.223058,205142
2233.68,0.675981,0.719531,0.223059,205147
2233.65,0.675979,0.719529,0.223053,205157
2233.63,0.675979,0.719529,0.223055,205154
2233.58,0.675999,0.71955,0.223036,205171
2233.5,0.67604,0.719594,0.223002,205195
2233.69,0.676097,0.719654,0.222957,205228
2233.47,0.676062,0.719618,0.222984,205208
2233.42,0.676077,0.719633,0.222976,205211
2233.34,0.676079,0.719636,0.222981,205202
2233.37,0.676074,0.71963,0.222995,205186
2233.28,0.676077,0.719633,0.222989,205193
2233.22,0.676054,0.719609,0.223009,205177
2233.13,0.67601,0.719562,0.223045,205153
2233.19,0.675943,0.71949,0.223099,205116
2233.08,0.675976,0.719526,0.223072,205134
2233.03,0.675959,0.719508,0.223083,205130
2232.95,0.675953,0.719501,0.223083,205135
2232.96,0.675947,0.719495,0.223082,205144
2232.9,0.67595,0.719498,0.223083,205140
2232.85,0.675962,0.719511,0.223073,205149
2232.79,0.675986,0.719537,0.223057,205160
2233.07,0.676009,0.71956,0.223045,205169
2232.76,0.675994,0.719545,0.223053,205163
2232.74,0.675987,0.719538,0.223061,205156
2232.72,0.675965,0.719514,0.223084,205137
2232.72,0.675931,0.719477,0.223114,205115
2232.71,0.675931,0.719477,0.223114,205116
2232.71,0.675924,0.719471,0.223118,205114
2232.71,0.675929,0.719476,0.223113,205118
2232.7,0.67593,0.719477,0.223112,205119
2232.7,0.675931,0.719478,0.223111,205121
2232.7,0.675933,0.71948,0.223107,205125
2232.7,0.675934,0.719482,0.223106,205126
2232.7,0.675935,0.719483,0.223105,205127
